match_date,match_id,year,side,team,opponent,population,wealth_gdp_ppp,avg_temp_c,rank,population_score,wealth_score,climate_score,ranking_score,score_for,score_against,actual,city,host_country
2014-07-04,365,2014,a,Brazil,Colombia,200085127.0,15827.3081625749,25.0,1,0.7721546621821516,0.5247740616202564,0.6065306597126334,1.0,2,1,win,Fortaleza,Brazil
2014-07-04,365,2014,b,Colombia,Brazil,46565429.0,13355.3624162195,24.8,6,0.6021825314954018,0.4916508201428578,0.6200068879809457,0.6652079661789736,1,2,loss,Fortaleza,Brazil
2014-07-04,366,2014,a,France,Germany,66312067.0,40218.1258637776,11.7,7,0.6433980326195498,0.7066744130693491,0.8921367932761701,0.6364047587727383,0,1,loss,Rio de Janeiro,Brazil
2014-07-04,366,2014,b,Germany,France,80982500.0,47938.7968210418,9.6,4,0.6666994895739902,0.7409267071639514,0.776592510126528,0.7409695237531486,1,0,win,Rio de Janeiro,Brazil
2014-07-05,367,2014,a,Argentina,Belgium,43024071.0,19487.4181748868,14.8,4,0.5929605623964699,0.5653508431557093,0.9911505004882849,0.7409695237531486,1,0,win,Brasília,Brazil
2014-07-05,367,2014,b,Belgium,Argentina,11209057.0,45147.6429534057,10.7,12,0.43614504566360324,0.7292262037934082,0.8408053791958005,0.5356927280555478,0,1,loss,Brasília,Brazil
2014-07-05,368,2014,a,Netherlands,Costa Rica,16865008.0,49751.3092860822,10.4,5,0.48377352068496027,0.7481653516096424,0.8240037097874372,0.6992749298851911,0,0,draw,Salvador,Brazil
2014-07-05,368,2014,b,Costa Rica,Netherlands,4767119.0,16393.8095428323,24.8,32,0.33646446980162076,0.531633398128091,0.6200068879809457,0.35242380938287154,0,0,draw,Salvador,Brazil
2014-07-08,369,2014,a,Brazil,Germany,200085127.0,15827.3081625749,25.0,1,0.7721546621821516,0.5247740616202564,0.6065306597126334,1.0,1,7,loss,Belo Horizonte,Brazil
2014-07-08,369,2014,b,Germany,Brazil,80982500.0,47938.7968210418,9.6,3,0.6666994895739902,0.7409267071639514,0.776592510126528,0.7947232043023992,7,1,win,Belo Horizonte,Brazil
2014-07-09,370,2014,a,Netherlands,Argentina,16865008.0,49751.3092860822,10.4,5,0.48377352068496027,0.7481653516096424,0.8240037097874372,0.6992749298851911,0,0,draw,São Paulo,Brazil
2014-07-09,370,2014,b,Argentina,Netherlands,43024071.0,19487.4181748868,14.8,4,0.5929605623964699,0.5653508431557093,0.9911505004882849,0.7409695237531486,0,0,draw,São Paulo,Brazil
2014-07-12,371,2014,a,Brazil,Netherlands,200085127.0,15827.3081625749,25.0,1,0.7721546621821516,0.5247740616202564,0.6065306597126334,1.0,0,3,loss,Brasília,Brazil
2014-07-12,371,2014,b,Netherlands,Brazil,16865008.0,49751.3092860822,10.4,5,0.48377352068496027,0.7481653516096424,0.8240037097874372,0.6992749298851911,3,0,win,Brasília,Brazil
2014-07-13,372,2014,a,Germany,Argentina,80982500.0,47938.7968210418,9.6,2,0.6666994895739902,0.7409267071639514,0.776592510126528,0.8704847618765743,1,0,win,Rio de Janeiro,Brazil
2014-07-13,372,2014,b,Argentina,Germany,43024071.0,19487.4181748868,14.8,4,0.5929605623964699,0.5653508431557093,0.9911505004882849,0.7409695237531486,0,1,loss,Rio de Janeiro,Brazil
2018-06-14,373,2018,a,Russia,Saudi Arabia,145398106.0,28628.5625,-5.1,39,0.7349318540344896,0.6403742485629877,0.0640424024615019,0.31545987304597345,5,0,win,Moscow,Russia
2018-06-14,373,2018,b,Saudi Arabia,Russia,30196281.0,59377.8025368768,26.0,64,0.5516835620625908,0.7826665956998085,0.5394075072376266,0.22290857125944596,0,5,loss,Moscow,Russia
2018-06-15,374,2018,a,Egypt,Uruguay,105682094.0,12329.2446781436,22.1,47,0.6977355472921267,0.4760577201198969,0.7947788667713367,0.2805961021972452,0,1,loss,Ekaterinburg,Russia
2018-06-15,374,2018,b,Uruguay,Egypt,3394534.0,24386.4948473952,17.6,15,0.29687395629482816,0.6090929486772614,0.9843217347761177,0.4939981341875903,1,0,win,Ekaterinburg,Russia
2018-06-15,375,2018,a,Morocco,Iran,35839760.0,7801.0986328125,18.3,27,0.5716596816715839,0.3867812732745967,0.967873075176895,0.38416961290719753,0,1,loss,Saint Petersburg,Russia
2018-06-15,375,2018,b,Iran,Morocco,86117998.0,15324.0674634637,17.3,18,0.6738679550995464,0.518471555229778,0.9896221268507549,0.4599311704813728,1,0,win,Saint Petersburg,Russia
2018-06-15,376,2018,a,Portugal,Spain,10283822.0,34896.7993382974,15.2,8,0.4261009569356104,0.6789923303255782,0.9960571761381909,0.6114542856297229,3,3,draw,Sochi,Russia
2018-06-15,376,2018,b,Spain,Portugal,46782011.0,41015.1565755187,13.3,2,0.6027235415281289,0.7105020609083376,0.9559974818331,0.8704847618765743,3,3,draw,Sochi,Russia
2018-06-16,377,2018,a,France,Australia,67158348.0,46381.0590629457,11.7,4,0.6448765280676926,0.7344834169571407,0.8921367932761701,0.7409695237531486,2,1,win,Kazan,Russia
2018-06-16,377,2018,b,Australia,France,24963258.0,50371.233830782,21.7,23,0.5294952295472709,0.7505807540048647,0.8182760289835492,0.4141297960952067,1,2,loss,Kazan,Russia
2018-06-16,378,2018,a,Argentina,Iceland,44654882.0,24410.3919063335,14.8,5,0.5972980970576925,0.6092839908979475,0.9911505004882849,0.6992749298851911,1,1,draw,Moscow,Russia
2018-06-16,378,2018,b,Iceland,Argentina,352721.0,57197.7676247175,1.8,47,0.03288977867536358,0.7753706176717143,0.2880297924974456,0.2805961021972452,1,1,draw,Moscow,Russia
2018-06-16,379,2018,a,Peru,Denmark,31897584.0,13078.2323503405,19.6,9,0.5580739360723033,0.4875608483501174,0.9231163463866358,0.5894464086047984,0,1,loss,Saransk,Russia
2018-06-16,379,2018,b,Denmark,Peru,5793636.0,57233.6231685618,8.3,22,0.35920125970775135,0.7754928505772143,0.6935113630255842,0.4224356520170568,1,0,win,Saransk,Russia
2018-06-16,380,2018,a,Croatia,Nigeria,3988775.0,29789.1305400916,11.9,18,0.31568169364375553,0.6481252949159277,0.9014367207433535,0.4599311704813728,2,0,win,Kaliningrad,Russia
2018-06-16,380,2018,b,Nigeria,Croatia,204938755.0,7158.17107571781,26.8,49,0.7749490793305538,0.3700049707541905,0.4867522559599716,0.27280951754547655,0,2,loss,Kaliningrad,Russia
2018-06-17,381,2018,a,Costa Rica,Serbia,4957818.0,21498.0350746836,24.8,36,0.34103747700912707,0.5845033365246304,0.6200068879809457,0.3304159323579471,0,1,loss,Samara,Russia
2018-06-17,381,2018,b,Serbia,Costa Rica,6982604.0,18469.022619005,11.4,38,0.38096382751532076,0.5548816733628433,0.8775535639640376,0.3203134184418768,1,0,win,Samara,Russia
2018-06-17,382,2018,a,Germany,Mexico,82905782.0,56273.0405627017,9.6,4,0.6694360156715381,0.7721914310872221,0.776592510126528,0.7409695237531486,0,1,loss,Moscow,Russia
2018-06-17,382,2018,b,Mexico,Germany,124573711.0,20921.4775277572,21.0,15,0.7169098900646833,0.5792008360528897,0.8569968914352789,0.4939981341875903,1,0,win,Moscow,Russia
2018-06-17,383,2018,a,Brazil,Switzerland,206107261.0,15463.7426393743,25.0,1,0.7756119461269585,0.520241339743378,0.6065306597126334,1.0,1,1,draw,Rostov-on-Don,Russia
2018-06-17,383,2018,b,Switzerland,Brazil,8514329.0,70688.8187491194,6.5,13,0.40408660145394193,0.8166769497706856,0.5728686816364933,0.5207366687435742,1,1,draw,Rostov-on-Don,Russia
2018-06-18,384,2018,a,Sweden,South Korea,10175214.0,53122.438677218,2.1,27,0.4248631146302215,0.7609533734690176,0.3034148339163076,0.38416961290719753,1,0,win,Nizhny Novgorod,Russia
2018-06-18,384,2018,b,South Korea,Sweden,51585058.0,45511.0803506331,11.5,38,0.6141180919874658,0.7307900690253454,0.8824969025845955,0.3203134184418768,0,1,loss,Nizhny Novgorod,Russia
2018-06-18,385,2018,a,Belgium,Panama,11427054.0,52466.7330784599,10.7,7,0.43839071971645344,0.758530827233164,0.8408053791958005,0.6364047587727383,3,0,win,Sochi,Russia
2018-06-18,385,2018,b,Panama,Belgium,4167860.0,32463.5403500842,27.0,56,0.3208020781385539,0.6648945721244006,0.47382672639536405,0.2478590444024611,0,3,loss,Sochi,Russia
2018-06-18,386,2018,a,Tunisia,England,11765514.0,11841.4061980603,19.2,42,0.44179381364956444,0.46818320768546184,0.9387464321565271,0.30161272495171176,1,2,loss,Volgograd,Russia
2018-06-18,386,2018,b,England,Tunisia,66289000.0,47212.2045190522,9.3,6,0.6433574697479048,0.7379477596313074,0.7579796312276883,0.6652079661789736,2,1,win,Volgograd,Russia
2018-06-19,387,2018,a,Colombia,Japan,49024465.0,15239.4049488277,24.8,9,0.6081822838795367,0.5173909512481468,0.6200068879809457,0.5894464086047984,1,2,loss,Saransk,Russia
2018-06-19,387,2018,b,Japan,Colombia,126811000.0,42141.9352987758,14.6,29,0.7189851824159967,0.715788252616998,0.9879741303512339,0.370817434616976,2,1,win,Saransk,Russia
2018-06-19,388,2018,a,Poland,Senegal,37974750.0,32345.1066076225,8.8,19,0.5784058915390408,0.6641816863227034,0.7261490370736909,0.44982865656530246,1,2,loss,Moscow,Russia
2018-06-19,388,2018,b,Senegal,Poland,15914498.0,3380.21596529445,27.8,27,0.47701018964496583,0.2236556996012248,0.4233711028530494,0.38416961290719753,2,1,win,Moscow,Russia
2018-06-19,389,2018,a,Russia,Egypt,145398106.0,28628.5625,-5.1,37,0.7349318540344896,0.6403742485629877,0.0640424024615019,0.32529640685768524,3,1,win,Saint Petersburg,Russia
2018-06-19,389,2018,b,Egypt,Russia,105682094.0,12329.2446781436,22.1,50,0.6977355472921267,0.4760577201198969,0.7947788667713367,0.2690346216469566,1,3,loss,Saint Petersburg,Russia
2018-06-20,390,2018,a,Portugal,Morocco,10283822.0,34896.7993382974,15.2,8,0.4261009569356104,0.6789923303255782,0.9960571761381909,0.6114542856297229,1,0,win,Moscow,Russia
2018-06-20,390,2018,b,Morocco,Portugal,35839760.0,7801.0986328125,18.3,33,0.5716596816715839,0.3867812732745967,0.967873075176895,0.34667409444288166,0,1,loss,Moscow,Russia
2018-06-20,391,2018,a,Uruguay,Saudi Arabia,3394534.0,24386.4948473952,17.6,13,0.29687395629482816,0.6090929486772614,0.9843217347761177,0.5207366687435742,1,0,win,Rostov-on-Don,Russia
2018-06-20,391,2018,b,Saudi Arabia,Uruguay,30196281.0,59377.8025368768,26.0,67,0.5516835620625908,0.7826665956998085,0.5394075072376266,0.21434901401992312,0,1,loss,Rostov-on-Don,Russia
2018-06-20,392,2018,a,Iran,Spain,86117998.0,15324.0674634637,17.3,17,0.6738679550995464,0.518471555229778,0.9896221268507549,0.4706112767948082,0,1,loss,Kazan,Russia
2018-06-20,392,2018,b,Spain,Iran,46782011.0,41015.1565755187,13.3,2,0.6027235415281289,0.7105020609083376,0.9559974818331,0.8704847618765743,1,0,win,Kazan,Russia
2018-06-21,393,2018,a,Denmark,Australia,5793636.0,57233.6231685618,8.3,20,0.35920125970775135,0.7754928505772143,0.6935113630255842,0.44024445363833975,1,1,draw,Samara,Russia
2018-06-21,393,2018,b,Australia,Denmark,24963258.0,50371.233830782,21.7,26,0.5294952295472709,0.7505807540048647,0.8182760289835492,0.39122143062014847,1,1,draw,Samara,Russia
2018-06-21,394,2018,a,France,Peru,67158348.0,46381.0590629457,11.7,3,0.6448765280676926,0.7344834169571407,0.8921367932761701,0.7947232043023992,1,0,win,Ekaterinburg,Russia
2018-06-21,394,2018,b,Peru,France,31897584.0,13078.2323503405,19.6,10,0.5580739360723033,0.4875608483501174,0.9231163463866358,0.5697596917617653,0,1,loss,Ekaterinburg,Russia
2018-06-21,395,2018,a,Argentina,Croatia,44654882.0,24410.3919063335,14.8,6,0.5972980970576925,0.6092839908979475,0.9911505004882849,0.6652079661789736,0,3,loss,Nizhny Novgorod,Russia
2018-06-21,395,2018,b,Croatia,Argentina,3988775.0,29789.1305400916,11.9,16,0.31568169364375553,0.6481252949159277,0.9014367207433535,0.48193904750629724,3,0,win,Nizhny Novgorod,Russia
2018-06-22,396,2018,a,Brazil,Costa Rica,206107261.0,15463.7426393743,25.0,1,0.7756119461269585,0.520241339743378,0.6065306597126334,1.0,2,0,win,Saint Petersburg,Russia
2018-06-22,396,2018,b,Costa Rica,Brazil,4957818.0,21498.0350746836,24.8,39,0.34103747700912707,0.5845033365246304,0.6200068879809457,0.31545987304597345,0,2,loss,Saint Petersburg,Russia
2018-06-22,397,2018,a,Nigeria,Iceland,204938755.0,7158.17107571781,26.8,51,0.7749490793305538,0.3700049707541905,0.4867522559599716,0.26533448109720736,2,0,win,Volgograd,Russia
2018-06-22,397,2018,b,Iceland,Nigeria,352721.0,57197.7676247175,1.8,46,0.03288977867536358,0.7753706176717143,0.2880297924974456,0.28461455797178103,0,2,loss,Volgograd,Russia
2018-06-22,398,2018,a,Serbia,Switzerland,6982604.0,18469.022619005,11.4,33,0.38096382751532076,0.5548816733628433,0.8775535639640376,0.34667409444288166,1,2,loss,Kaliningrad,Russia
2018-06-22,398,2018,b,Switzerland,Serbia,8514329.0,70688.8187491194,6.5,12,0.40408660145394193,0.8166769497706856,0.5728686816364933,0.5356927280555478,2,1,win,Kaliningrad,Russia
2018-06-23,399,2018,a,Belgium,Tunisia,11427054.0,52466.7330784599,10.7,6,0.43839071971645344,0.758530827233164,0.8408053791958005,0.6652079661789736,5,2,win,Moscow,Russia
2018-06-23,399,2018,b,Tunisia,Belgium,11765514.0,11841.4061980603,19.2,44,0.44179381364956444,0.46818320768546184,0.9387464321565271,0.2929204138936311,2,5,loss,Moscow,Russia
2018-06-23,400,2018,a,South Korea,Mexico,51585058.0,45511.0803506331,11.5,42,0.6141180919874658,0.7307900690253454,0.8824969025845955,0.30161272495171176,1,2,loss,Rostov-on-Don,Russia
2018-06-23,400,2018,b,Mexico,South Korea,124573711.0,20921.4775277572,21.0,10,0.7169098900646833,0.5792008360528897,0.8569968914352789,0.5697596917617653,2,1,win,Rostov-on-Don,Russia
2018-06-23,401,2018,a,Germany,Sweden,82905782.0,56273.0405627017,9.6,5,0.6694360156715381,0.7721914310872221,0.776592510126528,0.6992749298851911,2,1,win,Sochi,Russia
2018-06-23,401,2018,b,Sweden,Germany,10175214.0,53122.438677218,2.1,24,0.4248631146302215,0.7609533734690176,0.3034148339163076,0.4061774899321221,1,2,loss,Sochi,Russia
2018-06-24,402,2018,a,England,Panama,66289000.0,47212.2045190522,9.3,5,0.6433574697479048,0.7379477596313074,0.7579796312276883,0.6992749298851911,6,1,win,Nizhny Novgorod,Russia
2018-06-24,402,2018,b,Panama,England,4167860.0,32463.5403500842,27.0,59,0.3208020781385539,0.6648945721244006,0.47382672639536405,0.23810808466678612,1,6,loss,Nizhny Novgorod,Russia
2018-06-24,403,2018,a,Japan,Senegal,126811000.0,42141.9352987758,14.6,24,0.7189851824159967,0.715788252616998,0.9879741303512339,0.4061774899321221,2,2,draw,Ekaterinburg,Russia
2018-06-24,403,2018,b,Senegal,Japan,15914498.0,3380.21596529445,27.8,23,0.47701018964496583,0.2236556996012248,0.4233711028530494,0.4141297960952067,2,2,draw,Ekaterinburg,Russia
2018-06-24,404,2018,a,Poland,Colombia,37974750.0,32345.1066076225,8.8,21,0.5784058915390408,0.6641816863227034,0.7261490370736909,0.43112796307513745,0,3,loss,Kazan,Russia
2018-06-24,404,2018,b,Colombia,Poland,49024465.0,15239.4049488277,24.8,15,0.6081822838795367,0.5173909512481468,0.6200068879809457,0.4939981341875903,3,0,win,Kazan,Russia
2018-06-25,405,2018,a,Russia,Uruguay,145398106.0,28628.5625,-5.1,29,0.7349318540344896,0.6403742485629877,0.0640424024615019,0.370817434616976,0,3,loss,Samara,Russia
2018-06-25,405,2018,b,Uruguay,Russia,3394534.0,24386.4948473952,17.6,13,0.29687395629482816,0.6090929486772614,0.9843217347761177,0.5207366687435742,3,0,win,Samara,Russia
2018-06-25,406,2018,a,Saudi Arabia,Egypt,30196281.0,59377.8025368768,26.0,70,0.5516835620625908,0.7826665956998085,0.5394075072376266,0.2061644505345036,2,1,win,Volgograd,Russia
2018-06-25,406,2018,b,Egypt,Saudi Arabia,105682094.0,12329.2446781436,22.1,54,0.6977355472921267,0.4760577201198969,0.7947788667713367,0.25465437478377184,1,2,loss,Volgograd,Russia
2018-06-25,407,2018,a,Spain,Morocco,46782011.0,41015.1565755187,13.3,2,0.6027235415281289,0.7105020609083376,0.9559974818331,0.8704847618765743,2,2,draw,Kaliningrad,Russia
2018-06-25,407,2018,b,Morocco,Spain,35839760.0,7801.0986328125,18.3,36,0.5716596816715839,0.3867812732745967,0.967873075176895,0.3304159323579471,2,2,draw,Kaliningrad,Russia
2018-06-25,408,2018,a,Iran,Portugal,86117998.0,15324.0674634637,17.3,18,0.6738679550995464,0.518471555229778,0.9896221268507549,0.4599311704813728,1,1,draw,Saransk,Russia
2018-06-25,408,2018,b,Portugal,Iran,10283822.0,34896.7993382974,15.2,8,0.4261009569356104,0.6789923303255782,0.9960571761381909,0.6114542856297229,1,1,draw,Saransk,Russia
2018-06-26,409,2018,a,Australia,Peru,24963258.0,50371.233830782,21.7,25,0.5294952295472709,0.7505807540048647,0.8182760289835492,0.39854985977038226,0,2,loss,Sochi,Russia
2018-06-26,409,2018,b,Peru,Australia,31897584.0,13078.2323503405,19.6,15,0.5580739360723033,0.4875608483501174,0.9231163463866358,0.4939981341875903,2,0,win,Sochi,Russia
2018-06-26,410,2018,a,Denmark,France,5793636.0,57233.6231685618,8.3,20,0.35920125970775135,0.7754928505772143,0.6935113630255842,0.44024445363833975,0,0,draw,Moscow,Russia
2018-06-26,410,2018,b,France,Denmark,67158348.0,46381.0590629457,11.7,3,0.6448765280676926,0.7344834169571407,0.8921367932761701,0.7947232043023992,0,0,draw,Moscow,Russia
2018-06-26,411,2018,a,Nigeria,Argentina,204938755.0,7158.17107571781,26.8,47,0.7749490793305538,0.3700049707541905,0.4867522559599716,0.2805961021972452,1,2,loss,Saint Petersburg,Russia
2018-06-26,411,2018,b,Argentina,Nigeria,44654882.0,24410.3919063335,14.8,7,0.5972980970576925,0.6092839908979475,0.9911505004882849,0.6364047587727383,2,1,win,Saint Petersburg,Russia
2018-06-26,412,2018,a,Iceland,Croatia,352721.0,57197.7676247175,1.8,49,0.03288977867536358,0.7753706176717143,0.2880297924974456,0.27280951754547655,1,2,loss,Rostov-on-Don,Russia
2018-06-26,412,2018,b,Croatia,Iceland,3988775.0,29789.1305400916,11.9,12,0.31568169364375553,0.6481252949159277,0.9014367207433535,0.5356927280555478,2,1,win,Rostov-on-Don,Russia
2018-06-27,413,2018,a,South Korea,Germany,51585058.0,45511.0803506331,11.5,44,0.6141180919874658,0.7307900690253454,0.8824969025845955,0.2929204138936311,2,0,win,Kazan,Russia
2018-06-27,413,2018,b,Germany,South Korea,82905782.0,56273.0405627017,9.6,5,0.6694360156715381,0.7721914310872221,0.776592510126528,0.6992749298851911,0,2,loss,Kazan,Russia
2018-06-27,414,2018,a,Mexico,Sweden,124573711.0,20921.4775277572,21.0,9,0.7169098900646833,0.5792008360528897,0.8569968914352789,0.5894464086047984,0,3,loss,Ekaterinburg,Russia
2018-06-27,414,2018,b,Sweden,Mexico,10175214.0,53122.438677218,2.1,26,0.4248631146302215,0.7609533734690176,0.3034148339163076,0.39122143062014847,3,0,win,Ekaterinburg,Russia
2018-06-27,415,2018,a,Serbia,Brazil,6982604.0,18469.022619005,11.4,37,0.38096382751532076,0.5548816733628433,0.8775535639640376,0.32529640685768524,0,2,loss,Moscow,Russia
2018-06-27,415,2018,b,Brazil,Serbia,206107261.0,15463.7426393743,25.0,1,0.7756119461269585,0.520241339743378,0.6065306597126334,1.0,2,0,win,Moscow,Russia
2018-06-27,416,2018,a,Switzerland,Costa Rica,8514329.0,70688.8187491194,6.5,12,0.40408660145394193,0.8166769497706856,0.5728686816364933,0.5356927280555478,2,2,draw,Nizhny Novgorod,Russia
2018-06-27,416,2018,b,Costa Rica,Switzerland,4957818.0,21498.0350746836,24.8,40,0.34103747700912707,0.5845033365246304,0.6200068879809457,0.31072921551491406,2,2,draw,Nizhny Novgorod,Russia
2018-06-28,417,2018,a,Japan,Poland,126811000.0,42141.9352987758,14.6,25,0.7189851824159967,0.715788252616998,0.9879741303512339,0.39854985977038226,0,1,loss,Volgograd,Russia
2018-06-28,417,2018,b,Poland,Japan,37974750.0,32345.1066076225,8.8,22,0.5784058915390408,0.6641816863227034,0.7261490370736909,0.4224356520170568,1,0,win,Volgograd,Russia
2018-06-28,418,2018,a,Senegal,Colombia,15914498.0,3380.21596529445,27.8,24,0.47701018964496583,0.2236556996012248,0.4233711028530494,0.4061774899321221,0,1,loss,Samara,Russia
2018-06-28,418,2018,b,Colombia,Senegal,49024465.0,15239.4049488277,24.8,13,0.6081822838795367,0.5173909512481468,0.6200068879809457,0.5207366687435742,1,0,win,Samara,Russia
2018-06-28,419,2018,a,Panama,Tunisia,4167860.0,32463.5403500842,27.0,59,0.3208020781385539,0.6648945721244006,0.47382672639536405,0.23810808466678612,1,2,loss,Saransk,Russia
2018-06-28,419,2018,b,Tunisia,Panama,11765514.0,11841.4061980603,19.2,46,0.44179381364956444,0.46818320768546184,0.9387464321565271,0.28461455797178103,2,1,win,Saransk,Russia
2018-06-28,420,2018,a,England,Belgium,66289000.0,47212.2045190522,9.3,4,0.6433574697479048,0.7379477596313074,0.7579796312276883,0.7409695237531486,0,1,loss,Kaliningrad,Russia
2018-06-28,420,2018,b,Belgium,England,11427054.0,52466.7330784599,10.7,5,0.43839071971645344,0.758530827233164,0.8408053791958005,0.6992749298851911,1,0,win,Kaliningrad,Russia
2018-06-30,421,2018,a,France,Argentina,67158348.0,46381.0590629457,11.7,3,0.6448765280676926,0.7344834169571407,0.8921367932761701,0.7947232043023992,4,3,win,Kazan,Russia
2018-06-30,421,2018,b,Argentina,France,44654882.0,24410.3919063335,14.8,6,0.5972980970576925,0.6092839908979475,0.9911505004882849,0.6652079661789736,3,4,loss,Kazan,Russia
2018-06-30,422,2018,a,Uruguay,Portugal,3394534.0,24386.4948473952,17.6,11,0.29687395629482816,0.6090929486772614,0.9843217347761177,0.5519508901404825,2,1,win,Sochi,Russia
2018-06-30,422,2018,b,Portugal,Uruguay,10283822.0,34896.7993382974,15.2,8,0.4261009569356104,0.6789923303255782,0.9960571761381909,0.6114542856297229,1,2,loss,Sochi,Russia
2018-07-01,423,2018,a,Russia,Spain,145398106.0,28628.5625,-5.1,36,0.7349318540344896,0.6403742485629877,0.0640424024615019,0.3304159323579471,1,1,draw,Moscow,Russia
2018-07-01,423,2018,b,Spain,Russia,46782011.0,41015.1565755187,13.3,2,0.6027235415281289,0.7105020609083376,0.9559974818331,0.8704847618765743,1,1,draw,Moscow,Russia
2018-07-01,424,2018,a,Croatia,Denmark,3988775.0,29789.1305400916,11.9,11,0.31568169364375553,0.6481252949159277,0.9014367207433535,0.5519508901404825,1,1,draw,Nizhny Novgorod,Russia
2018-07-01,424,2018,b,Denmark,Croatia,5793636.0,57233.6231685618,8.3,20,0.35920125970775135,0.7754928505772143,0.6935113630255842,0.44024445363833975,1,1,draw,Nizhny Novgorod,Russia
2018-07-02,425,2018,a,Brazil,Mexico,206107261.0,15463.7426393743,25.0,1,0.7756119461269585,0.520241339743378,0.6065306597126334,1.0,2,0,win,Samara,Russia
2018-07-02,425,2018,b,Mexico,Brazil,124573711.0,20921.4775277572,21.0,15,0.7169098900646833,0.5792008360528897,0.8569968914352789,0.4939981341875903,0,2,loss,Samara,Russia
2018-07-02,426,2018,a,Belgium,Japan,11427054.0,52466.7330784599,10.7,4,0.43839071971645344,0.758530827233164,0.8408053791958005,0.7409695237531486,3,2,win,Rostov-on-Don,Russia
2018-07-02,426,2018,b,Japan,Belgium,126811000.0,42141.9352987758,14.6,27,0.7189851824159967,0.715788252616998,0.9879741303512339,0.38416961290719753,2,3,loss,Rostov-on-Don,Russia
2018-07-03,427,2018,a,Sweden,Switzerland,10175214.0,53122.438677218,2.1,23,0.4248631146302215,0.7609533734690176,0.3034148339163076,0.4141297960952067,1,0,win,Saint Petersburg,Russia
2018-07-03,427,2018,b,Switzerland,Sweden,8514329.0,70688.8187491194,6.5,13,0.40408660145394193,0.8166769497706856,0.5728686816364933,0.5207366687435742,0,1,loss,Saint Petersburg,Russia
2018-07-03,428,2018,a,Colombia,England,49024465.0,15239.4049488277,24.8,10,0.6081822838795367,0.5173909512481468,0.6200068879809457,0.5697596917617653,1,1,draw,Moscow,Russia
2018-07-03,428,2018,b,England,Colombia,66289000.0,47212.2045190522,9.3,5,0.6433574697479048,0.7379477596313074,0.7579796312276883,0.6992749298851911,1,1,draw,Moscow,Russia
2018-07-06,429,2018,a,Uruguay,France,3394534.0,24386.4948473952,17.6,9,0.29687395629482816,0.6090929486772614,0.9843217347761177,0.5894464086047984,0,2,loss,Nizhny Novgorod,Russia
2018-07-06,429,2018,b,France,Uruguay,67158348.0,46381.0590629457,11.7,2,0.6448765280676926,0.7344834169571407,0.8921367932761701,0.8704847618765743,2,0,win,Nizhny Novgorod,Russia
2018-07-06,430,2018,a,Brazil,Belgium,206107261.0,15463.7426393743,25.0,1,0.7756119461269585,0.520241339743378,0.6065306597126334,1.0,1,2,loss,Kazan,Russia
2018-07-06,430,2018,b,Belgium,Brazil,11427054.0,52466.7330784599,10.7,4,0.43839071971645344,0.758530827233164,0.8408053791958005,0.7409695237531486,2,1,win,Kazan,Russia
2018-07-07,431,2018,a,Sweden,England,10175214.0,53122.438677218,2.1,21,0.4248631146302215,0.7609533734690176,0.3034148339163076,0.43112796307513745,0,2,loss,Samara,Russia
2018-07-07,431,2018,b,England,Sweden,66289000.0,47212.2045190522,9.3,5,0.6433574697479048,0.7379477596313074,0.7579796312276883,0.6992749298851911,2,0,win,Samara,Russia
2018-07-07,432,2018,a,Russia,Croatia,145398106.0,28628.5625,-5.1,28,0.7349318540344896,0.6403742485629877,0.0640424024615019,0.3773742825258869,2,2,draw,Sochi,Russia
2018-07-07,432,2018,b,Croatia,Russia,3988775.0,29789.1305400916,11.9,11,0.31568169364375553,0.6481252949159277,0.9014367207433535,0.5519508901404825,2,2,draw,Sochi,Russia
2018-07-10,433,2018,a,France,Belgium,67158348.0,46381.0590629457,11.7,2,0.6448765280676926,0.7344834169571407,0.8921367932761701,0.8704847618765743,1,0,win,Saint Petersburg,Russia
2018-07-10,433,2018,b,Belgium,France,11427054.0,52466.7330784599,10.7,4,0.43839071971645344,0.758530827233164,0.8408053791958005,0.7409695237531486,0,1,loss,Saint Petersburg,Russia
2018-07-11,434,2018,a,Croatia,England,3988775.0,29789.1305400916,11.9,11,0.31568169364375553,0.6481252949159277,0.9014367207433535,0.5519508901404825,2,1,win,Moscow,Russia
2018-07-11,434,2018,b,England,Croatia,66289000.0,47212.2045190522,9.3,5,0.6433574697479048,0.7379477596313074,0.7579796312276883,0.6992749298851911,1,2,loss,Moscow,Russia
2018-07-14,435,2018,a,Belgium,England,11427054.0,52466.7330784599,10.7,4,0.43839071971645344,0.758530827233164,0.8408053791958005,0.7409695237531486,2,0,win,Saint Petersburg,Russia
2018-07-14,435,2018,b,England,Belgium,66289000.0,47212.2045190522,9.3,6,0.6433574697479048,0.7379477596313074,0.7579796312276883,0.6652079661789736,0,2,loss,Saint Petersburg,Russia
2018-07-15,436,2018,a,France,Croatia,67158348.0,46381.0590629457,11.7,2,0.6448765280676926,0.7344834169571407,0.8921367932761701,0.8704847618765743,4,2,win,Moscow,Russia
2018-07-15,436,2018,b,Croatia,France,3988775.0,29789.1305400916,11.9,9,0.31568169364375553,0.6481252949159277,0.9014367207433535,0.5894464086047984,2,4,loss,Moscow,Russia
